product_key,stored_name,original_name,path,mime_type,extension,size_bytes,checksum_sha256,width,height,alt_text,sort_order,is_primary
RF-POWER-TRIODE,dedcbfa5804dfe8302f00953d7537f90677c0f48bf6f268e398d622a0c190113.png,rf-power-triode-1000x1000.png,products/dedcbfa5804dfe8302f00953d7537f90677c0f48bf6f268e398d622a0c190113.png,image/png,png,189061,dedcbfa5804dfe8302f00953d7537f90677c0f48bf6f268e398d622a0c190113,1000,1000,Rf Power Triode,40,false
FESTO-AIR-FILTER,4b6bb4fef672c7b2b8a80d606963a36aa88bf5c57e1a9d2fbc702c2f7d4de985.png,festo-filters-1000x1000.png,products/4b6bb4fef672c7b2b8a80d606963a36aa88bf5c57e1a9d2fbc702c2f7d4de985.png,image/png,png,685604,4b6bb4fef672c7b2b8a80d606963a36aa88bf5c57e1a9d2fbc702c2f7d4de985,773,1000,Festo Air Filter,0,true
FESTO-AIR-FILTER,468294cb48522f996ccf3939b47034a10e92193e1edcea88dbff73fdf133cc59.jpg,product-jpeg-500x500.jpg,products/468294cb48522f996ccf3939b47034a10e92193e1edcea88dbff73fdf133cc59.jpg,image/jpeg,jpg,36168,468294cb48522f996ccf3939b47034a10e92193e1edcea88dbff73fdf133cc59,433,500,Festo Air Filter,10,false
FESTO-AIR-FILTER,308dcd163eea52e650cf5a7841895bde04810b02836c4a01073f1e8b0dda6118.jpg,air-filter-donaldson-1000x1000.jpg,products/308dcd163eea52e650cf5a7841895bde04810b02836c4a01073f1e8b0dda6118.jpg,image/jpeg,jpg,104879,308dcd163eea52e650cf5a7841895bde04810b02836c4a01073f1e8b0dda6118,764,1000,Festo Air Filter,20,false
FESTO-AIR-FILTER,32fcce38a12d057bbfd10daaf192a48125c3c98f5d6306131d54f88f035832c5.jpg,air-filter-donaldson-1000x1000.jpg,products/32fcce38a12d057bbfd10daaf192a48125c3c98f5d6306131d54f88f035832c5.jpg,image/jpeg,jpg,101818,32fcce38a12d057bbfd10daaf192a48125c3c98f5d6306131d54f88f035832c5,748,1000,Festo Air Filter,30,false
FESTO-AIR-FILTER,ab29fa8125b093238640c58adde7530941605377568adb4201e15d23f7941fd3.jpg,trumpf-festo-filters-1000x1000.jpg,products/ab29fa8125b093238640c58adde7530941605377568adb4201e15d23f7941fd3.jpg,image/jpeg,jpg,62630,ab29fa8125b093238640c58adde7530941605377568adb4201e15d23f7941fd3,1000,1000,Festo Air Filter,40,false
FIBER-LASER-PROTECTIVE-WINDOW,bb203fc610c6c39e0664dbeb4042ecbd37715a762c4d6017fac6fedf8a9ea83d.jpg,fiber-laser-protective-window-1000x1000.jpg,products/bb203fc610c6c39e0664dbeb4042ecbd37715a762c4d6017fac6fedf8a9ea83d.jpg,image/jpeg,jpg,211963,bb203fc610c6c39e0664dbeb4042ecbd37715a762c4d6017fac6fedf8a9ea83d,1000,1000,Fiber Laser Protective Window,0,true
FIBER-LASER-PROTECTIVE-WINDOW,94771f65381652422904be8efe1a8f91fa8aaa533597cecc99f75b9435655bf2.png,40mm-laser-protective-window-1000x1000.png,products/94771f65381652422904be8efe1a8f91fa8aaa533597cecc99f75b9435655bf2.png,image/png,png,1125338,94771f65381652422904be8efe1a8f91fa8aaa533597cecc99f75b9435655bf2,958,1000,Fiber Laser Protective Window,10,false
FIBER-LASER-PROTECTIVE-WINDOW,cd93813f4942d489be7c47899f6b6f402ba5b7acfd629c482084ec0c31c7e577.jpg,fiber-laser-protective-window-1000x1000.jpg,products/cd93813f4942d489be7c47899f6b6f402ba5b7acfd629c482084ec0c31c7e577.jpg,image/jpeg,jpg,79587,cd93813f4942d489be7c47899f6b6f402ba5b7acfd629c482084ec0c31c7e577,1000,1000,Fiber Laser Protective Window,20,false
FIBER-LASER-PROTECTIVE-WINDOW,4750ca9652d6603dc275b26839c108d2d701e62b541ea98a1697f6a415cc7db0.jpeg,fiber-laser-protective-window-1000x1000.jpeg,products/4750ca9652d6603dc275b26839c108d2d701e62b541ea98a1697f6a415cc7db0.jpeg,image/jpeg,jpeg,34675,4750ca9652d6603dc275b26839c108d2d701e62b541ea98a1697f6a415cc7db0,1000,1000,Fiber Laser Protective Window,30,false
LASER-PROTECTION-WINDOW,618e84d27ffd466e5b252eeb2114c7e8cdaa62e7947b92ee4c1ca0611f2a4f67.jpg,laser-protection-window-1000x1000.jpg,products/618e84d27ffd466e5b252eeb2114c7e8cdaa62e7947b92ee4c1ca0611f2a4f67.jpg,image/jpeg,jpg,44958,618e84d27ffd466e5b252eeb2114c7e8cdaa62e7947b92ee4c1ca0611f2a4f67,999,1000,Laser Protection Window,0,true
LASER-PROTECTION-WINDOW,70b6f67e1b5b276170ba623be95467f28edbff0add40bc502872954123195173.jpeg,trumpf-fiber-protection-glass-500x500.jpeg,products/70b6f67e1b5b276170ba623be95467f28edbff0add40bc502872954123195173.jpeg,image/jpeg,jpeg,17939,70b6f67e1b5b276170ba623be95467f28edbff0add40bc502872954123195173,500,500,Laser Protection Window,10,false
LASER-PROTECTION-WINDOW,3da1205e0a4bf3d9d769f0a15c4990f28a0eb8449299c373a7e8572bef7f48fe.jpg,laser-protection-window-1000x1000.jpg,products/3da1205e0a4bf3d9d769f0a15c4990f28a0eb8449299c373a7e8572bef7f48fe.jpg,image/jpeg,jpg,13588,3da1205e0a4bf3d9d769f0a15c4990f28a0eb8449299c373a7e8572bef7f48fe,1000,472,Laser Protection Window,20,false
LASER-PROTECTION-WINDOW,4c9bfcb165357bbfea53d5aa9d82b62cbfc7ab69e770e10ee76e2ac40e28dc18.jpg,laser-protection-window-1000x1000.jpg,products/4c9bfcb165357bbfea53d5aa9d82b62cbfc7ab69e770e10ee76e2ac40e28dc18.jpg,image/jpeg,jpg,31111,4c9bfcb165357bbfea53d5aa9d82b62cbfc7ab69e770e10ee76e2ac40e28dc18,1000,536,Laser Protection Window,30,false
RAYTOOLS-FOCUS-COLLIMATOR-LENS-FOCUS-LENSES,0116ec5a879838490e2d43402a3e5119ffd2462433a22e09a0670397e709bc4c.jpg,raytools-focus-collimator-lens-1000x1000.jpg,products/0116ec5a879838490e2d43402a3e5119ffd2462433a22e09a0670397e709bc4c.jpg,image/jpeg,jpg,61221,0116ec5a879838490e2d43402a3e5119ffd2462433a22e09a0670397e709bc4c,1000,1000,RayTools Focus Collimator Lens Focus Lenses,0,true
RAYTOOLS-FOCUS-COLLIMATOR-LENS-FOCUS-LENSES,4e6df05e269da7974b6b1f6faecf682bb430a57c2f650223bfd08c909347d44d.webp,raytool-bm111-focusing-collimating-lens-with-assembly-1000x1000.webp,products/4e6df05e269da7974b6b1f6faecf682bb430a57c2f650223bfd08c909347d44d.webp,image/webp,webp,63548,4e6df05e269da7974b6b1f6faecf682bb430a57c2f650223bfd08c909347d44d,1000,907,RayTools Focus Collimator Lens Focus Lenses,10,false
RAYTOOLS-FOCUS-COLLIMATOR-LENS-FOCUS-LENSES,ce116f8ae8a984d095220101bc4bf4718710260027a8e9bede0e9e4cbe3c8818.webp,raytool-bm110-focusing-collimating-lens-with-assembly-1000x1000.webp,products/ce116f8ae8a984d095220101bc4bf4718710260027a8e9bede0e9e4cbe3c8818.webp,image/webp,webp,77570,ce116f8ae8a984d095220101bc4bf4718710260027a8e9bede0e9e4cbe3c8818,1000,993,RayTools Focus Collimator Lens Focus Lenses,20,false
RAYTOOLS-FOCUS-COLLIMATOR-LENS-FOCUS-LENSES,bbeab2985483aa5163e1e6d409bebe9c1a15705714c9c39d88e32ec13ef5d7b6.png,raytool-bm109-focusing-collimating-lens-with-assembly-1000x1000.png,products/bbeab2985483aa5163e1e6d409bebe9c1a15705714c9c39d88e32ec13ef5d7b6.png,image/png,png,434433,bbeab2985483aa5163e1e6d409bebe9c1a15705714c9c39d88e32ec13ef5d7b6,1000,1000,RayTools Focus Collimator Lens Focus Lenses,30,false
RAYTOOLS-ORIGINAL-COLLIMATOR-FOCUS-LENSES,c0783ee1f82a1494eae5765afd9f51933fbf3854119ac7eb863e59c3fb8ad398.webp,raycus-qbh-i-12-8x19-7-3-3kw-1000x1000.webp,products/c0783ee1f82a1494eae5765afd9f51933fbf3854119ac7eb863e59c3fb8ad398.webp,image/webp,webp,33959,c0783ee1f82a1494eae5765afd9f51933fbf3854119ac7eb863e59c3fb8ad398,1000,1000,RayTools Original Collimator Focus Lenses,0,true
RAYTOOLS-ORIGINAL-COLLIMATOR-FOCUS-LENSES,f7e076212140dddd625d6085bebb9edec847bd813b06e55e3d6bf903bf48ab19.webp,raytools-original-focus-collimator-lens-1000x1000.webp,products/f7e076212140dddd625d6085bebb9edec847bd813b06e55e3d6bf903bf48ab19.webp,image/webp,webp,60206,f7e076212140dddd625d6085bebb9edec847bd813b06e55e3d6bf903bf48ab19,1000,816,RayTools Original Collimator Focus Lenses,10,false
RAYTOOLS-ORIGINAL-COLLIMATOR-FOCUS-LENSES,27f981c379c9cfcd4b09241fe829bd03636e3f2e1229d456a282456bde77409e.webp,raytools-original-focus-collimator-lens-1000x1000.webp,products/27f981c379c9cfcd4b09241fe829bd03636e3f2e1229d456a282456bde77409e.webp,image/webp,webp,20752,27f981c379c9cfcd4b09241fe829bd03636e3f2e1229d456a282456bde77409e,1000,776,RayTools Original Collimator Focus Lenses,20,false
RAYTOOL-BM110-FUSED-SILICA-FOCUS-LENSES,f09bc16542897c07768fa0364c942469063ce3bad58481396d97f3264a27a7d9.webp,raytool-bm110-focusing-collimating-lens-with-assembly-1000x1000.webp,products/f09bc16542897c07768fa0364c942469063ce3bad58481396d97f3264a27a7d9.webp,image/webp,webp,77609,f09bc16542897c07768fa0364c942469063ce3bad58481396d97f3264a27a7d9,1000,993,Raytool BM110 Fused Silica Focus Lenses,0,true
RAYTOOL-BM110-FUSED-SILICA-FOCUS-LENSES,bbeab2985483aa5163e1e6d409bebe9c1a15705714c9c39d88e32ec13ef5d7b6.png,raytool-bm110-focusing-collimating-lens-with-assembly-1000x1000.png,products/bbeab2985483aa5163e1e6d409bebe9c1a15705714c9c39d88e32ec13ef5d7b6.png,image/png,png,434433,bbeab2985483aa5163e1e6d409bebe9c1a15705714c9c39d88e32ec13ef5d7b6,1000,1000,Raytool BM110 Fused Silica Focus Lenses,10,false
RAYTOOL-BM110-FUSED-SILICA-FOCUS-LENSES,4e6df05e269da7974b6b1f6faecf682bb430a57c2f650223bfd08c909347d44d.webp,raytool-bm110-focusing-collimating-lens-with-assembly-1000x1000.webp,products/4e6df05e269da7974b6b1f6faecf682bb430a57c2f650223bfd08c909347d44d.webp,image/webp,webp,63548,4e6df05e269da7974b6b1f6faecf682bb430a57c2f650223bfd08c909347d44d,1000,907,Raytool BM110 Fused Silica Focus Lenses,20,false
RAYTOOL-BM109-FUSED-SILICA-FOCUS-LENSES,cce0c752f8b21398f73b4dbb97034ade08eae5c2f6717d8e72d8d41697536b81.webp,raytool-bm109-focusing-collimating-lens-with-assembly-1000x1000.webp,products/cce0c752f8b21398f73b4dbb97034ade08eae5c2f6717d8e72d8d41697536b81.webp,image/webp,webp,60197,cce0c752f8b21398f73b4dbb97034ade08eae5c2f6717d8e72d8d41697536b81,1000,773,Raytool BM109 Fused Silica Focus Lenses,0,true
RAYTOOL-BM109-FUSED-SILICA-FOCUS-LENSES,27f2f04063c6e3ffab7de5ed37c191e789c6b0bcd155c27bf29742b678068710.jpg,raytool-bm109-focusing-collimating-lens-with-assembly-1000x1000.jpg,products/27f2f04063c6e3ffab7de5ed37c191e789c6b0bcd155c27bf29742b678068710.jpg,image/jpeg,jpg,48377,27f2f04063c6e3ffab7de5ed37c191e789c6b0bcd155c27bf29742b678068710,1000,1000,Raytool BM109 Fused Silica Focus Lenses,10,false
RAYTOOL-BM109-FUSED-SILICA-FOCUS-LENSES,6741d0ac522e1b614c1057e81a7d0a8c4504c5abb819881b406f2d76e2d6cb47.webp,raytool-bm109-focusing-collimating-lens-with-assembly-1000x1000.webp,products/6741d0ac522e1b614c1057e81a7d0a8c4504c5abb819881b406f2d76e2d6cb47.webp,image/webp,webp,76035,6741d0ac522e1b614c1057e81a7d0a8c4504c5abb819881b406f2d76e2d6cb47,1000,788,Raytool BM109 Fused Silica Focus Lenses,20,false
RAYTOOL-BM111-FOCUS-LENSES,9f52aa6a2d6054d458db85c576569fb7f1371b50a5e262a85df696388b091ecd.webp,raytool-bm111-focusing-collimating-lens-with-assembly-1000x1000.webp,products/9f52aa6a2d6054d458db85c576569fb7f1371b50a5e262a85df696388b091ecd.webp,image/webp,webp,63617,9f52aa6a2d6054d458db85c576569fb7f1371b50a5e262a85df696388b091ecd,1000,907,Raytool BM111 Focus Lenses,0,true
RAYTOOL-BM111-FOCUS-LENSES,bbeab2985483aa5163e1e6d409bebe9c1a15705714c9c39d88e32ec13ef5d7b6.png,raytool-bm111-focusing-collimating-lens-with-assembly-1000x1000.png,products/bbeab2985483aa5163e1e6d409bebe9c1a15705714c9c39d88e32ec13ef5d7b6.png,image/png,png,434433,bbeab2985483aa5163e1e6d409bebe9c1a15705714c9c39d88e32ec13ef5d7b6,1000,1000,Raytool BM111 Focus Lenses,10,false
RAYTOOL-BM111-FOCUS-LENSES,ce116f8ae8a984d095220101bc4bf4718710260027a8e9bede0e9e4cbe3c8818.webp,raytool-bm111-focusing-collimating-lens-with-assembly-1000x1000.webp,products/ce116f8ae8a984d095220101bc4bf4718710260027a8e9bede0e9e4cbe3c8818.webp,image/webp,webp,77570,ce116f8ae8a984d095220101bc4bf4718710260027a8e9bede0e9e4cbe3c8818,1000,993,Raytool BM111 Focus Lenses,20,false
RAYTOOL-BM114-FUSED-SILICA-FOCUS-LENSES,1118345f94e8ee2afdc6090cf79710bd0073e31d1a635ae7df1af7efe4519aa5.webp,raytool-bm114-focusing-collimating-lens-with-assembly-1000x1000.webp,products/1118345f94e8ee2afdc6090cf79710bd0073e31d1a635ae7df1af7efe4519aa5.webp,image/webp,webp,78424,1118345f94e8ee2afdc6090cf79710bd0073e31d1a635ae7df1af7efe4519aa5,1000,1000,Raytool BM114 Fused Silica Focus Lenses,0,true
RAYTOOL-BM114-FUSED-SILICA-FOCUS-LENSES,7c8c30c9a561e20fc29bcf4e8d506f6944eafaebd6df3f62d3837d3834e2a6b6.webp,raytool-bm114-focusing-collimating-lens-with-assembly-1000x1000.webp,products/7c8c30c9a561e20fc29bcf4e8d506f6944eafaebd6df3f62d3837d3834e2a6b6.webp,image/webp,webp,61874,7c8c30c9a561e20fc29bcf4e8d506f6944eafaebd6df3f62d3837d3834e2a6b6,1000,764,Raytool BM114 Fused Silica Focus Lenses,10,false
RAYTOOL-BM114-FUSED-SILICA-FOCUS-LENSES,52f9829d4a8413a95b62982bee17f6c24f9bd577b5e0b3fbd248aeb5413380ce.webp,raytool-bm114-focusing-collimating-lens-with-assembly-1000x1000.webp,products/52f9829d4a8413a95b62982bee17f6c24f9bd577b5e0b3fbd248aeb5413380ce.webp,image/webp,webp,50407,52f9829d4a8413a95b62982bee17f6c24f9bd577b5e0b3fbd248aeb5413380ce,750,1000,Raytool BM114 Fused Silica Focus Lenses,20,false
WSX-NC30-COLLIMATING-FOCUS-LENSES,d96f0cd932a4970b44ce9100f0d7b4721aa073b27339bea31805153dfc6d2d3b.webp,wsx-nc30-focusing-collimating-lens-with-assembly-1000x1000.webp,products/d96f0cd932a4970b44ce9100f0d7b4721aa073b27339bea31805153dfc6d2d3b.webp,image/webp,webp,55262,d96f0cd932a4970b44ce9100f0d7b4721aa073b27339bea31805153dfc6d2d3b,1000,823,WSX NC30 Collimating Focus Lenses,0,true
WSX-NC30-COLLIMATING-FOCUS-LENSES,75e248ef4448b93eca2ea86c62f3fb0e7c88a82cf4e10ba0127d42bdb9cbdba0.webp,wsx-nc30-focusing-collimating-lens-with-assembly-1000x1000.webp,products/75e248ef4448b93eca2ea86c62f3fb0e7c88a82cf4e10ba0127d42bdb9cbdba0.webp,image/webp,webp,54592,75e248ef4448b93eca2ea86c62f3fb0e7c88a82cf4e10ba0127d42bdb9cbdba0,745,1000,WSX NC30 Collimating Focus Lenses,10,false
WSX-NC30-COLLIMATING-FOCUS-LENSES,a18b7e37b71b2c9aa15fc5c9002821af958c3a6807fa9590a802b464d73a7401.jpeg,wsx-nc30-focusing-collimating-lens-with-assembly-1000x1000.jpeg,products/a18b7e37b71b2c9aa15fc5c9002821af958c3a6807fa9590a802b464d73a7401.jpeg,image/jpeg,jpeg,58267,a18b7e37b71b2c9aa15fc5c9002821af958c3a6807fa9590a802b464d73a7401,1000,1000,WSX NC30 Collimating Focus Lenses,20,false
WSX-NC63-COLLIMATION-FOCUS-LENSES,0783134d847cb39e681dcb8b401c4e9fb2c3117d6159dea11e07b81ceed90a91.png,wsx-nc63-collimation-lens-focus-lens-with-assembly-1000x1000.png,products/0783134d847cb39e681dcb8b401c4e9fb2c3117d6159dea11e07b81ceed90a91.png,image/png,png,296005,0783134d847cb39e681dcb8b401c4e9fb2c3117d6159dea11e07b81ceed90a91,649,1000,WSX NC63 Collimation Focus Lenses,0,true
WSX-NC63-COLLIMATION-FOCUS-LENSES,a18b7e37b71b2c9aa15fc5c9002821af958c3a6807fa9590a802b464d73a7401.jpeg,wsx-nc63-collimation-lens-focus-lens-with-assembly-1000x1000.jpeg,products/a18b7e37b71b2c9aa15fc5c9002821af958c3a6807fa9590a802b464d73a7401.jpeg,image/jpeg,jpeg,58267,a18b7e37b71b2c9aa15fc5c9002821af958c3a6807fa9590a802b464d73a7401,1000,1000,WSX NC63 Collimation Focus Lenses,10,false
WSX-NC63-COLLIMATION-FOCUS-LENSES,bbeab2985483aa5163e1e6d409bebe9c1a15705714c9c39d88e32ec13ef5d7b6.png,wsx-nc63-collimation-lens-focus-lens-with-assembly-1000x1000.png,products/bbeab2985483aa5163e1e6d409bebe9c1a15705714c9c39d88e32ec13ef5d7b6.png,image/png,png,434433,bbeab2985483aa5163e1e6d409bebe9c1a15705714c9c39d88e32ec13ef5d7b6,1000,1000,WSX NC63 Collimation Focus Lenses,20,false
RAYTOOLS-ORIGINAL-BM110-FOCUS-LENSES,bbeab2985483aa5163e1e6d409bebe9c1a15705714c9c39d88e32ec13ef5d7b6.png,raytools-original-bm110-focusing-collimating-lens-with-assembly-1000x1000.png,products/bbeab2985483aa5163e1e6d409bebe9c1a15705714c9c39d88e32ec13ef5d7b6.png,image/png,png,434433,bbeab2985483aa5163e1e6d409bebe9c1a15705714c9c39d88e32ec13ef5d7b6,1000,1000,RayTools Original BM110 Focus Lenses,0,true
RAYTOOLS-ORIGINAL-BM110-FOCUS-LENSES,ed50211356ecc9af17124c120dc1147a0461478bc85972c355c5415938ed6159.jpg,raytools-original-bm110-focusing-collimating-lens-with-assembly-1000x1000.jpg,products/ed50211356ecc9af17124c120dc1147a0461478bc85972c355c5415938ed6159.jpg,image/jpeg,jpg,81902,ed50211356ecc9af17124c120dc1147a0461478bc85972c355c5415938ed6159,1000,1000,RayTools Original BM110 Focus Lenses,10,false
RAYTOOLS-ORIGINAL-BM110-FOCUS-LENSES,4e6df05e269da7974b6b1f6faecf682bb430a57c2f650223bfd08c909347d44d.webp,raytools-original-bm110-focusing-collimating-lens-with-assembly-1000x1000.webp,products/4e6df05e269da7974b6b1f6faecf682bb430a57c2f650223bfd08c909347d44d.webp,image/webp,webp,63548,4e6df05e269da7974b6b1f6faecf682bb430a57c2f650223bfd08c909347d44d,1000,907,RayTools Original BM110 Focus Lenses,20,false
BOCI-BLT-310-COLLIMATING-FOCUS-LENSES,27f2f04063c6e3ffab7de5ed37c191e789c6b0bcd155c27bf29742b678068710.jpg,boci-blt-310-collimating-lens-32x100-with-assembly-1000x1000.jpg,products/27f2f04063c6e3ffab7de5ed37c191e789c6b0bcd155c27bf29742b678068710.jpg,image/jpeg,jpg,48377,27f2f04063c6e3ffab7de5ed37c191e789c6b0bcd155c27bf29742b678068710,1000,1000,BOCI BLT 310 Collimating Focus Lenses,0,true
BOCI-BLT-310-COLLIMATING-FOCUS-LENSES,bc5c1cdfd2de8d0047d838fe109e369cb9aca59f05cda851937c16845bca254a.jpg,boci-blt-310-collimating-lens-32x100-with-assembly-1000x1000.jpg,products/bc5c1cdfd2de8d0047d838fe109e369cb9aca59f05cda851937c16845bca254a.jpg,image/jpeg,jpg,98911,bc5c1cdfd2de8d0047d838fe109e369cb9aca59f05cda851937c16845bca254a,749,1000,BOCI BLT 310 Collimating Focus Lenses,10,false
BOCI-BLT-310-COLLIMATING-FOCUS-LENSES,eb8111bb47212251a643c2344ac588123e735214cc8b5ae50adda77b9504b95e.jpg,boci-blt-310-collimating-lens-32x100-with-assembly-1000x1000.jpg,products/eb8111bb47212251a643c2344ac588123e735214cc8b5ae50adda77b9504b95e.jpg,image/jpeg,jpg,122956,eb8111bb47212251a643c2344ac588123e735214cc8b5ae50adda77b9504b95e,749,1000,BOCI BLT 310 Collimating Focus Lenses,20,false
RAYTOOLS-ORIGINAL-BM111-FOCUSING-COLLIMATING-FOCUS-LENSES,479bd9bed502e67c83fecb726ea8011c7259358a2e213f54e0626b65113d7b79.webp,raytools-original-bm111-focusing-collimating-lens-with-assembly-1000x1000.webp,products/479bd9bed502e67c83fecb726ea8011c7259358a2e213f54e0626b65113d7b79.webp,image/webp,webp,60018,479bd9bed502e67c83fecb726ea8011c7259358a2e213f54e0626b65113d7b79,745,1000,RayTools Original BM111 Focusing Collimating Focus Lenses,0,true
RAYTOOLS-ORIGINAL-BM111-FOCUSING-COLLIMATING-FOCUS-LENSES,9f52aa6a2d6054d458db85c576569fb7f1371b50a5e262a85df696388b091ecd.webp,raytools-original-bm111-focusing-collimating-lens-with-assembly-1000x1000.webp,products/9f52aa6a2d6054d458db85c576569fb7f1371b50a5e262a85df696388b091ecd.webp,image/webp,webp,63617,9f52aa6a2d6054d458db85c576569fb7f1371b50a5e262a85df696388b091ecd,1000,907,RayTools Original BM111 Focusing Collimating Focus Lenses,10,false
RAYTOOLS-ORIGINAL-BM111-FOCUSING-COLLIMATING-FOCUS-LENSES,ed50211356ecc9af17124c120dc1147a0461478bc85972c355c5415938ed6159.jpg,raytools-original-bm111-focusing-collimating-lens-with-assembly-1000x1000.jpg,products/ed50211356ecc9af17124c120dc1147a0461478bc85972c355c5415938ed6159.jpg,image/jpeg,jpg,81902,ed50211356ecc9af17124c120dc1147a0461478bc85972c355c5415938ed6159,1000,1000,RayTools Original BM111 Focusing Collimating Focus Lenses,20,false
CO2-LASER-FOCUS-LENSES,cd93813f4942d489be7c47899f6b6f402ba5b7acfd629c482084ec0c31c7e577.jpg,fiber-laser-protective-window-1000x1000.jpg,products/cd93813f4942d489be7c47899f6b6f402ba5b7acfd629c482084ec0c31c7e577.jpg,image/jpeg,jpg,79587,cd93813f4942d489be7c47899f6b6f402ba5b7acfd629c482084ec0c31c7e577,1000,1000,Co2 Laser Focus Lenses,0,true
CO2-LASER-FOCUS-LENSES,7d3e1926a12575f31d2b323dc4df589e0423587f5788802aaaeb2c2d8fa154cd.png,fiber-laser-protective-window-1000x1000.png,products/7d3e1926a12575f31d2b323dc4df589e0423587f5788802aaaeb2c2d8fa154cd.png,image/png,png,524601,7d3e1926a12575f31d2b323dc4df589e0423587f5788802aaaeb2c2d8fa154cd,595,621,Co2 Laser Focus Lenses,10,false
CO2-LASER-FOCUS-LENSES,ec7a79bbad387df5ed8a57e011ad540250dcad62747184706fc8fee5d28715ae.jpg,raytools-original-protective-lens-1000x1000.jpg,products/ec7a79bbad387df5ed8a57e011ad540250dcad62747184706fc8fee5d28715ae.jpg,image/jpeg,jpg,75800,ec7a79bbad387df5ed8a57e011ad540250dcad62747184706fc8fee5d28715ae,1000,1000,Co2 Laser Focus Lenses,20,false
CO2-LASER-FOCUS-LENSES,618e84d27ffd466e5b252eeb2114c7e8cdaa62e7947b92ee4c1ca0611f2a4f67.jpg,laser-protection-window-1000x1000.jpg,products/618e84d27ffd466e5b252eeb2114c7e8cdaa62e7947b92ee4c1ca0611f2a4f67.jpg,image/jpeg,jpg,44958,618e84d27ffd466e5b252eeb2114c7e8cdaa62e7947b92ee4c1ca0611f2a4f67,999,1000,Co2 Laser Focus Lenses,30,false
OSPRI-LC808-FOCUS-LENSES,8382c03032774f036474ffd6151d467cc54667a645b1fe3b97ca53caf08a5898.jpg,ospri-lc808-focus-lens-37x200-1000x1000.jpg,products/8382c03032774f036474ffd6151d467cc54667a645b1fe3b97ca53caf08a5898.jpg,image/jpeg,jpg,57345,8382c03032774f036474ffd6151d467cc54667a645b1fe3b97ca53caf08a5898,1000,930,OSPRI LC808 Focus Lenses,0,true
OSPRI-LC808-FOCUS-LENSES,7bb7b1a1d26ad58b304af555a9249f738024c69d8040e1b460820bd951a61508.png,ospri-lc808-focus-lens-37x200-1000x1000.png,products/7bb7b1a1d26ad58b304af555a9249f738024c69d8040e1b460820bd951a61508.png,image/png,png,146020,7bb7b1a1d26ad58b304af555a9249f738024c69d8040e1b460820bd951a61508,1000,529,OSPRI LC808 Focus Lenses,10,false
OSPRI-LC808-FOCUS-LENSES,bbeab2985483aa5163e1e6d409bebe9c1a15705714c9c39d88e32ec13ef5d7b6.png,ospri-lc808-focus-lens-37x200-1000x1000.png,products/bbeab2985483aa5163e1e6d409bebe9c1a15705714c9c39d88e32ec13ef5d7b6.png,image/png,png,434433,bbeab2985483aa5163e1e6d409bebe9c1a15705714c9c39d88e32ec13ef5d7b6,1000,1000,OSPRI LC808 Focus Lenses,20,false
RAYTOOL-BM115-PLANO-FOCUS-LENSES,27f2f04063c6e3ffab7de5ed37c191e789c6b0bcd155c27bf29742b678068710.jpg,raytool-bm115-focusing-collimating-lens-with-assembly-1000x1000.jpg,products/27f2f04063c6e3ffab7de5ed37c191e789c6b0bcd155c27bf29742b678068710.jpg,image/jpeg,jpg,48377,27f2f04063c6e3ffab7de5ed37c191e789c6b0bcd155c27bf29742b678068710,1000,1000,Raytool BM115 Plano Focus Lenses,0,true
RAYTOOL-BM115-PLANO-FOCUS-LENSES,96ce0a2f8fcb4a4e141f5a77e9d3c0874228a1a893b2a20d76abea3ad65684ad.png,raytool-bm115-focusing-collimating-lens-with-assembly-1000x1000.png,products/96ce0a2f8fcb4a4e141f5a77e9d3c0874228a1a893b2a20d76abea3ad65684ad.png,image/png,png,309563,96ce0a2f8fcb4a4e141f5a77e9d3c0874228a1a893b2a20d76abea3ad65684ad,1000,705,Raytool BM115 Plano Focus Lenses,10,false
RAYTOOL-BM115-PLANO-FOCUS-LENSES,ce116f8ae8a984d095220101bc4bf4718710260027a8e9bede0e9e4cbe3c8818.webp,raytool-bm109-focusing-collimating-lens-with-assembly-1000x1000.webp,products/ce116f8ae8a984d095220101bc4bf4718710260027a8e9bede0e9e4cbe3c8818.webp,image/webp,webp,77570,ce116f8ae8a984d095220101bc4bf4718710260027a8e9bede0e9e4cbe3c8818,1000,993,Raytool BM115 Plano Focus Lenses,20,false
RAYTOOL-BM115-PLANO-FOCUS-LENSES,4e6df05e269da7974b6b1f6faecf682bb430a57c2f650223bfd08c909347d44d.webp,raytool-bm109-focusing-collimating-lens-with-assembly-1000x1000.webp,products/4e6df05e269da7974b6b1f6faecf682bb430a57c2f650223bfd08c909347d44d.webp,image/webp,webp,63548,4e6df05e269da7974b6b1f6faecf682bb430a57c2f650223bfd08c909347d44d,1000,907,Raytool BM115 Plano Focus Lenses,30,false
BODOR-LASER-FOCUS-LENS,d002420b92f0095ef0a07ecc2cad802b7ad8c37c5962018fd36ac88dfd5abcb9.jpg,bodor-laser-focus-lens-1000x1000.jpg,products/d002420b92f0095ef0a07ecc2cad802b7ad8c37c5962018fd36ac88dfd5abcb9.jpg,image/jpeg,jpg,70174,d002420b92f0095ef0a07ecc2cad802b7ad8c37c5962018fd36ac88dfd5abcb9,1000,1000,Bodor Laser Focus Lens,0,true
